sample_nr,label,label_name,unique_label_count,labels_json,has_single_label,row_count,first_global_row,last_global_row,contiguous_segment_count,rows_are_contiguous,first_timestamp,last_timestamp,minimum_timestamp,maximum_timestamp,duration_seconds,timestamp_decrease_count,timestamp_equal_count,positive_delta_count,timestamps_monotonic_nondecreasing,mean_positive_delta_seconds,std_positive_delta_seconds,minimum_positive_delta_seconds,maximum_positive_delta_seconds,estimated_sampling_rate_hz,runtime_state_count,runtime_states_json
1041,0,normal_tightening,1,[0],True,1462,1616960,1618421,1,True,3146.785,3161.395,3146.785,3161.395,14.61,0,0,1461,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1042,5,supplementary_operation,1,[5],True,1072,1618422,1619493,1,True,3161.405,3172.115,3161.405,3172.115,10.71,0,0,1071,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1043,2,extra_component,1,[2],True,1455,1619494,1620948,1,True,3172.125,3186.665,3172.125,3186.665,14.54,0,0,1454,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1044,5,supplementary_operation,1,[5],True,1386,1620949,1622334,1,True,3186.675,3200.525,3186.675,3200.525,13.85,0,0,1385,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1045,0,normal_tightening,1,[0],True,1427,1622335,1623761,1,True,3200.535,3214.795,3200.535,3214.795,14.26,0,0,1426,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1046,5,supplementary_operation,1,[5],True,1373,1623762,1625134,1,True,3214.805,3228.525,3214.805,3228.525,13.72,0,0,1372,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1047,0,normal_tightening,1,[0],True,1414,1625135,1626548,1,True,3228.535,3242.665,3228.535,3242.665,14.13,0,0,1413,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1048,5,supplementary_operation,1,[5],True,1409,1626549,1627957,1,True,3242.675,3256.755,3242.675,3256.755,14.08,0,0,1408,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1049,0,normal_tightening,1,[0],True,1372,1627958,1629329,1,True,3256.765,3270.475,3256.765,3270.475,13.71,0,0,1371,True,0.01,0,0.00999999999976,0.0100000000002,100,2,"[1, 2]"
1050,5,supplementary_operation,1,[5],True,1106,1629330,1630435,1,True,3270.485,3281.535,3270.485,3281.535,11.05,0,0,1105,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1051,2,extra_component,1,[2],True,1314,1630436,1631749,1,True,3281.545,3294.675,3281.545,3294.675,13.13,0,0,1313,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1052,5,supplementary_operation,1,[5],True,1826,1631750,1633575,1,True,3294.685,3312.935,3294.685,3312.935,18.25,0,0,1825,True,0.01,7.63386316167e-10,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1053,0,normal_tightening,1,[0],True,1296,1633576,1634871,1,True,3312.945,3325.895,3312.945,3325.895,12.95,0,0,1295,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1054,5,supplementary_operation,1,[5],True,1855,1634872,1636726,1,True,3325.905,3344.445,3325.905,3344.445,18.54,0,0,1854,True,0.01,7.9810323664e-10,0.00999999999976,0.0100000000002,100,2,"[1, 2]"
1055,0,normal_tightening,1,[0],True,1258,1636727,1637984,1,True,3344.455,3357.025,3344.455,3357.025,12.57,0,0,1257,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1056,5,supplementary_operation,1,[5],True,1806,1637985,1639790,1,True,3357.035,3375.085,3357.035,3375.085,18.05,0,0,1805,True,0.01,7.45421768799e-10,0.00999999999976,0.0100000000002,100,2,"[1, 2]"
1057,0,normal_tightening,1,[0],True,1282,1639791,1641072,1,True,3375.095,3387.905,3375.095,3387.905,12.81,0,0,1281,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1058,5,supplementary_operation,1,[5],True,1036,1641073,1642108,1,True,3387.915,3398.265,3387.915,3398.265,10.35,0,0,1035,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1059,2,extra_component,1,[2],True,1603,1642109,1643711,1,True,3398.275,3414.295,3398.275,3414.295,16.02,0,0,1602,True,0.01,2.32830643654e-10,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1060,5,supplementary_operation,1,[5],True,1870,1643712,1645581,1,True,3414.305,3432.995,3414.305,3432.995,18.69,0,0,1869,True,0.01,8.23180634978e-10,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1061,0,normal_tightening,1,[0],True,1620,1645582,1647201,1,True,3433.005,3449.195,3433.005,3449.195,16.19,0,0,1619,True,0.01,3.08005990352e-10,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1062,5,supplementary_operation,1,[5],True,1867,1647202,1649068,1,True,3449.205,3467.865,3449.205,3467.865,18.66,0,0,1866,True,0.01,8.14907252789e-10,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1063,0,normal_tightening,1,[0],True,1629,1649069,1650697,1,True,3467.875,3484.155,3467.875,3484.155,16.28,0,0,1628,True,0.01,3.29272253991e-10,0.00999999999976,0.0100000000002,100,2,"[1, 2]"
1064,5,supplementary_operation,1,[5],True,1843,1650698,1652540,1,True,3484.165,3502.585,3484.165,3502.585,18.42,0,0,1842,True,0.01,7.80937719683e-10,0.00999999999976,0.0100000000002,100,2,"[1, 2]"
1065,0,normal_tightening,1,[0],True,1569,1652541,1654109,1,True,3502.595,3518.275,3502.595,3518.275,15.68,0,0,1568,True,0.01,0,0.00999999999976,0.0100000000002,100,2,"[1, 2]"
1066,5,supplementary_operation,1,[5],True,1007,1654110,1655116,1,True,3518.285,3528.345,3518.285,3528.345,10.06,0,0,1006,True,0.01,0,0.00999999999976,0.0100000000002,100,2,"[1, 2]"
1067,2,extra_component,1,[2],True,1532,1655117,1656648,1,True,3528.355,3543.665,3528.355,3543.665,15.31,0,0,1531,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1068,5,supplementary_operation,1,[5],True,1482,1656649,1658130,1,True,3543.675,3558.485,3543.675,3558.485,14.81,0,0,1481,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1069,3,missing_screw,1,[3],True,1256,1658131,1659386,1,True,3558.495,3571.045,3558.495,3571.045,12.55,0,0,1255,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1070,5,supplementary_operation,1,[5],True,1466,1659387,1660852,1,True,3571.055,3585.705,3571.055,3585.705,14.65,0,0,1465,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1071,3,missing_screw,1,[3],True,1354,1660853,1662206,1,True,3585.715,3599.245,3585.715,3599.245,13.53,0,0,1353,True,0.01,0,0.00999999999976,0.0100000000002,100,2,"[1, 2]"
1072,5,supplementary_operation,1,[5],True,1376,1662207,1663582,1,True,3599.255,3613.005,3599.255,3613.005,13.75,0,0,1375,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1073,3,missing_screw,1,[3],True,1264,1663583,1664846,1,True,3613.015,3625.645,3613.015,3625.645,12.63,0,0,1263,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1074,5,supplementary_operation,1,[5],True,994,1664847,1665840,1,True,3625.655,3635.585,3625.655,3635.585,9.93,0,0,993,True,0.01,0,0.00999999999976,0.0100000000002,100,2,"[1, 2]"
1075,2,extra_component,1,[2],True,2038,1665841,1667878,1,True,3635.595,3655.965,3635.595,3655.965,20.37,0,0,2037,True,0.01,9.94652945702e-10,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1076,5,supplementary_operation,1,[5],True,1199,1667879,1669077,1,True,3655.975,3949.591,3655.975,3949.591,293.616,0,0,1198,True,0.245088480801,8.13322882885,0.00999999999976,281.636,4.08015911939,3,"[0, 1, 2]"
1077,2,extra_component,1,[2],True,1521,1669078,1670598,1,True,3949.601,3964.801,3949.601,3964.801,15.2,0,0,1520,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1078,5,supplementary_operation,1,[5],True,1815,1670599,1672413,1,True,3964.811,3982.981,3964.811,3982.981,18.17,0,0,1814,True,0.0100165380375,0.00052474798849,0.00999999999976,0.0300000000002,99.8348926802,3,"[0, 1, 2]"
1079,0,normal_tightening,1,[0],True,1528,1672414,1673941,1,True,3982.991,3998.261,3982.991,3998.261,15.27,0,0,1527,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1080,5,supplementary_operation,1,[5],True,1819,1673942,1675760,1,True,3998.271,4016.451,3998.271,4016.451,18.18,0,0,1818,True,0.01,7.72211884697e-10,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1081,0,normal_tightening,1,[0],True,1364,1675761,1677124,1,True,4016.461,4030.091,4016.461,4030.091,13.63,0,0,1363,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1082,5,supplementary_operation,1,[5],True,1852,1677125,1678976,1,True,4030.101,4048.621,4030.101,4048.621,18.52,0,0,1851,True,0.0100054024851,0.00023236967226,0.00999999999976,0.02,99.9460043197,3,"[0, 1, 2]"
1083,0,normal_tightening,1,[0],True,1391,1678977,1680367,1,True,4048.631,4062.531,4048.631,4062.531,13.9,0,0,1390,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1084,5,supplementary_operation,1,[5],True,1066,1680368,1681433,1,True,4062.541,4073.191,4062.541,4073.191,10.65,0,0,1065,True,0.01,0,0.00999999999976,0.0100000000002,100,2,"[1, 2]"
1085,2,extra_component,1,[2],True,1329,1681434,1682762,1,True,4073.201,4086.481,4073.201,4086.481,13.28,0,0,1328,True,0.01,0,0.00999999999976,0.0100000000002,100,3,"[0, 1, 2]"
1086,5,supplementary_operation,1,[5],True,1841,1682763,1684603,1,True,4086.491,4104.891,4086.491,4104.891,18.4,0,0,1840,True,0.01,7.89567127722e-10,0.0099999999984,0.0100000000011,100,3,"[0, 1, 2]"
1087,0,normal_tightening,1,[0],True,1375,1684604,1685978,1,True,4104.901,4118.641,4104.901,4118.641,13.74,0,0,1374,True,0.01,0,0.0099999999984,0.0100000000011,100,3,"[0, 1, 2]"
1088,5,supplementary_operation,1,[5],True,1844,1685979,1687822,1,True,4118.651,4137.081,4118.651,4137.081,18.43,0,0,1843,True,0.01,7.89567127722e-10,0.0099999999984,0.0100000000011,100,3,"[0, 1, 2]"
1089,0,normal_tightening,1,[0],True,1340,1687823,1689162,1,True,4137.091,4150.481,4137.091,4150.481,13.39,0,0,1339,True,0.01,0,0.0099999999984,0.0100000000011,100,3,"[0, 1, 2]"
1090,5,supplementary_operation,1,[5],True,1845,1689163,1691007,1,True,4150.491,4168.931,4150.491,4168.931,18.44,0,0,1844,True,0.01,7.89567127722e-10,0.0099999999984,0.0100000000011,100,3,"[0, 1, 2]"
1091,0,normal_tightening,1,[0],True,1266,1691008,1692273,1,True,4168.941,4181.591,4168.941,4181.591,12.65,0,0,1265,True,0.01,0,0.0099999999984,0.0100000000011,100,3,"[0, 1, 2]"
1092,5,supplementary_operation,1,[5],True,1058,1692274,1693331,1,True,4181.601,4192.171,4181.601,4192.171,10.57,0,0,1057,True,0.01,0,0.0099999999984,0.0100000000011,100,3,"[0, 1, 2]"
1093,2,extra_component,1,[2],True,1447,1693332,1694778,1,True,4192.181,4206.641,4192.181,4206.641,14.46,0,0,1446,True,0.01,0,0.0099999999984,0.0100000000011,100,3,"[0, 1, 2]"
1094,5,supplementary_operation,1,[5],True,1866,1694779,1696644,1,True,4206.651,4225.311,4206.651,4225.311,18.66,0,0,1865,True,0.0100053619303,0.000231496333984,0.0099999999984,0.0199999999995,99.9464094319,3,"[0, 1, 2]"
1095,0,normal_tightening,1,[0],True,1663,1696645,1698307,1,True,4225.321,4241.941,4225.321,4241.941,16.62,0,0,1662,True,0.01,4.50874602679e-10,0.0099999999984,0.0100000000011,100,3,"[0, 1, 2]"
1096,5,supplementary_operation,1,[5],True,1829,1698308,1700136,1,True,4241.951,4260.231,4241.951,4260.231,18.28,0,0,1828,True,0.01,7.63386316167e-10,0.0099999999984,0.0100000000011,100,3,"[0, 1, 2]"
1097,0,normal_tightening,1,[0],True,1569,1700137,1701705,1,True,4260.241,4275.921,4260.241,4275.921,15.68,0,0,1568,True,0.01,0,0.0099999999984,0.0100000000011,100,3,"[0, 1, 2]"
1098,5,supplementary_operation,1,[5],True,1435,1701706,1703140,1,True,4275.931,4290.271,4275.931,4290.271,14.34,0,0,1434,True,0.01,0,0.0099999999984,0.0100000000011,100,3,"[0, 1, 2]"
1099,3,missing_screw,1,[3],True,1289,1703141,1704429,1,True,4290.281,4303.161,4290.281,4303.161,12.88,0,0,1288,True,0.01,0,0.0099999999984,0.0100000000011,100,3,"[0, 1, 2]"
1100,5,supplementary_operation,1,[5],True,1022,1704430,1705451,1,True,4303.171,4313.381,4303.171,4313.381,10.21,0,0,1021,True,0.01,0,0.0099999999984,0.0100000000011,100,2,"[1, 2]"
1101,2,extra_component,1,[2],True,1585,1705452,1707036,1,True,4313.391,4329.261,4313.391,4329.261,15.87,0,0,1584,True,0.0100189393939,0.000434781828917,0.0099999999984,0.0200000000013,99.8109640832,2,"[1, 2]"
1102,5,supplementary_operation,1,[5],True,1823,1707037,1708859,1,True,4329.271,4347.491,4329.271,4347.491,18.22,0,0,1822,True,0.01,7.72211884697e-10,0.0099999999984,0.0100000000011,100,3,"[0, 1, 2]"
1103,0,normal_tightening,1,[0],True,1532,1708860,1710391,1,True,4347.501,4362.811,4347.501,4362.811,15.31,0,0,1531,True,0.01,0,0.0099999999984,0.0100000000011,100,3,"[0, 1, 2]"
1104,5,supplementary_operation,1,[5],True,1886,1710392,1712277,1,True,4362.821,4381.681,4362.821,4381.681,18.86,0,0,1885,True,0.0100053050398,0.000230265617159,0.0099999999984,0.0200000000013,99.9469777306,3,"[0, 1, 2]"
1105,0,normal_tightening,1,[0],True,1516,1712278,1713793,1,True,4381.691,4396.841,4381.691,4396.841,15.15,0,0,1515,True,0.01,0,0.0099999999984,0.0100000000011,100,3,"[0, 1, 2]"
1106,5,supplementary_operation,1,[5],True,1834,1713794,1715627,1,True,4396.851,4415.181,4396.851,4415.181,18.33,0,0,1833,True,0.01,7.80937719683e-10,0.0099999999984,0.0100000000011,100,3,"[0, 1, 2]"
1107,0,normal_tightening,1,[0],True,1366,1715628,1716993,1,True,4415.191,4428.841,4415.191,4428.841,13.65,0,0,1365,True,0.01,0,0.0099999999984,0.0100000000011,100,3,"[0, 1, 2]"
1108,5,supplementary_operation,1,[5],True,996,1716994,1717989,1,True,4428.851,4438.801,4428.851,4438.801,9.95,0,0,995,True,0.01,0,0.0099999999984,0.0100000000011,100,3,"[0, 1, 2]"
1109,2,extra_component,1,[2],True,1342,1717990,1719331,1,True,4438.811,4452.221,4438.811,4452.221,13.41,0,0,1341,True,0.01,0,0.0099999999984,0.0100000000011,100,3,"[0, 1, 2]"
1110,5,supplementary_operation,1,[5],True,1851,1719332,1721182,1,True,4452.231,4470.731,4452.231,4470.731,18.5,0,0,1850,True,0.01,7.9810323664e-10,0.0099999999984,0.0100000000011,100,3,"[0, 1, 2]"
1111,0,normal_tightening,1,[0],True,1363,1721183,1722545,1,True,4470.741,4484.361,4470.741,4484.361,13.62,0,0,1362,True,0.01,0,0.0099999999984,0.0100000000011,100,2,"[1, 2]"
1112,5,supplementary_operation,1,[5],True,1842,1722546,1724387,1,True,4484.371,4502.781,4484.371,4502.781,18.41,0,0,1841,True,0.01,7.9810323664e-10,0.0099999999984,0.0100000000011,100,3,"[0, 1, 2]"
1113,0,normal_tightening,1,[0],True,1641,1724388,1726028,1,True,4502.791,4519.191,4502.791,4519.191,16.4,0,0,1640,True,0.01,3.86105942348e-10,0.0099999999984,0.0100000000011,100,3,"[0, 1, 2]"
1114,5,supplementary_operation,1,[5],True,1771,1726029,1727799,1,True,6732.565,6750.275,6732.565,6750.275,17.71,0,0,1770,True,0.0100056497175,0.000237624190306,0.00999999999749,0.0199999999986,99.9435347261,3,"[0, 1, 2]"
1115,0,normal_tightening,1,[0],True,1422,1727800,1729221,1,True,6750.285,6764.495,6750.285,6764.495,14.21,0,0,1421,True,0.01,0,0.00999999999749,0.0100000000029,100,3,"[0, 1, 2]"
1116,5,supplementary_operation,1,[5],True,1527,1729222,1730748,1,True,6764.505,6779.765,6764.505,6779.765,15.26,0,0,1526,True,0.01,4.35586248847e-10,0.00999999999749,0.0100000000029,100,2,"[1, 2]"
1117,0,normal_tightening,1,[0],True,1248,1730749,1731996,1,True,6779.775,6792.245,6779.775,6792.245,12.47,0,0,1247,True,0.01,0,0.00999999999749,0.0100000000029,100,2,"[1, 2]"
1118,5,supplementary_operation,1,[5],True,1010,1731997,1733006,1,True,6792.255,6802.345,6792.255,6802.345,10.09,0,0,1009,True,0.01,0,0.00999999999749,0.0100000000029,100,3,"[0, 1, 2]"
1119,2,extra_component,1,[2],True,1470,1733007,1734476,1,True,6802.355,6817.045,6802.355,6817.045,14.69,0,0,1469,True,0.01,1.16415321827e-10,0.00999999999749,0.0100000000029,100,3,"[0, 1, 2]"
1120,5,supplementary_operation,1,[5],True,1545,1734477,1736021,1,True,6817.055,6832.495,6817.055,6832.495,15.44,0,0,1544,True,0.01,4.79992668333e-10,0.00999999999749,0.0100000000029,100,2,"[1, 2]"
1121,0,normal_tightening,1,[0],True,1195,1736022,1737216,1,True,6832.505,6844.445,6832.505,6844.445,11.94,0,0,1194,True,0.01,0,0.00999999999749,0.0100000000029,100,3,"[0, 1, 2]"
1122,5,supplementary_operation,1,[5],True,1517,1737217,1738733,1,True,6844.455,6859.615,6844.455,6859.615,15.16,0,0,1516,True,0.01,2.85158136718e-10,0.00999999999749,0.0100000000029,100,3,"[0, 1, 2]"
1123,0,normal_tightening,1,[0],True,1303,1738734,1740036,1,True,6859.625,6872.645,6859.625,6872.645,13.02,0,0,1302,True,0.01,0,0.00999999999749,0.0100000000029,100,3,"[0, 1, 2]"
1124,5,supplementary_operation,1,[5],True,1443,1740037,1741479,1,True,6872.655,6887.075,6872.655,6887.075,14.42,0,0,1442,True,0.01,0,0.00999999999749,0.0100000000029,100,3,"[0, 1, 2]"
1125,0,normal_tightening,1,[0],True,1365,1741480,1742844,1,True,6887.085,6900.725,6887.085,6900.725,13.64,0,0,1364,True,0.01,0,0.00999999999749,0.0100000000029,100,2,"[1, 2]"
1126,5,supplementary_operation,1,[5],True,1423,1742845,1744267,1,True,6900.735,6914.965,6900.735,6914.965,14.23,0,0,1422,True,0.0100070323488,0.000265092501042,0.00999999999749,0.0199999999995,99.9297259311,3,"[0, 1, 2]"
1127,0,normal_tightening,1,[0],True,1469,1744268,1745736,1,True,6914.975,6929.675,6914.975,6929.675,14.7,0,0,1468,True,0.0100136239782,0.000368855214442,0.00999999999749,0.0199999999995,99.8639455782,3,"[0, 1, 2]"
1128,5,supplementary_operation,1,[5],True,1449,1745737,1747185,1,True,6929.685,6944.165,6929.685,6944.165,14.48,0,0,1448,True,0.01,0,0.00999999999749,0.0100000000029,100,3,"[0, 1, 2]"
1129,0,normal_tightening,1,[0],True,1344,1747186,1748529,1,True,6944.175,6957.905,6944.175,6957.905,13.73,0,0,1343,True,0.0102233804914,0.00202974637078,0.00999999999749,0.04,97.8150036416,3,"[0, 1, 2]"
1130,5,supplementary_operation,1,[5],True,1383,1748530,1749912,1,True,6957.915,6972.025,6957.915,6972.025,14.11,0,0,1382,True,0.0102098408104,0.00198386147254,0.00999999999749,0.04,97.9447200567,3,"[0, 1, 2]"
1131,0,normal_tightening,1,[0],True,1735,1749913,1751647,1,True,6972.035,6989.595,6972.035,6989.595,17.56,0,0,1734,True,0.0101268742791,0.00158788806273,0.00999999999749,0.0500000000002,98.7471526196,3,"[0, 1, 2]"
1132,5,supplementary_operation,1,[5],True,1408,1751648,1753055,1,True,6989.605,7003.935,6989.605,7003.935,14.33,0,0,1407,True,0.010184790334,0.00205675590593,0.00999999999749,0.0400000000009,98.1856245638,3,"[0, 1, 2]"
1133,0,normal_tightening,1,[0],True,1755,1753056,1754810,1,True,7003.945,7021.635,7003.945,7021.635,17.69,0,0,1754,True,0.0100855188141,0.00136897788282,0.00999999999749,0.0400000000027,99.1520633126,3,"[0, 1, 2]"
1134,5,supplementary_operation,1,[5],True,1363,1754811,1756173,1,True,7445.184,7458.804,7445.184,7458.804,13.62,0,0,1362,True,0.01,0,0.00999999999749,0.0100000000039,100,3,"[0, 1, 2]"
1135,0,normal_tightening,1,[0],True,1757,1756174,1757930,1,True,7458.814,7476.374,7458.814,7476.374,17.56,0,0,1756,True,0.01,4.35586248847e-10,0.00999999999749,0.0100000000039,100,3,"[0, 1, 2]"
1136,5,supplementary_operation,1,[5],True,1018,1757931,1758948,1,True,7476.384,7486.554,7476.384,7486.554,10.17,0,0,1017,True,0.01,0,0.00999999999749,0.0100000000039,100,3,"[0, 1, 2]"
1137,2,extra_component,1,[2],True,1665,1758949,1760613,1,True,7486.564,7503.214,7486.564,7503.214,16.65,0,0,1664,True,0.0100060096154,0.000245071496432,0.00999999999749,0.0199999999995,99.9399399399,3,"[0, 1, 2]"
1138,5,supplementary_operation,1,[5],True,1082,1760614,1761695,1,True,7503.224,7514.034,7503.224,7514.034,10.81,0,0,1081,True,0.01,0,0.00999999999749,0.0100000000039,100,3,"[0, 1, 2]"
1139,2,extra_component,1,[2],True,1637,1761696,1763332,1,True,7514.044,7530.444,7514.044,7530.444,16.4,0,0,1636,True,0.0100244498777,0.00049386332209,0.00999999999749,0.0200000000023,99.756097561,3,"[0, 1, 2]"
1140,5,supplementary_operation,1,[5],True,1717,1763333,1765049,1,True,7530.454,7547.664,7530.454,7547.664,17.21,0,0,1716,True,0.0100291375291,0.000638025400941,0.00999999999749,0.0299999999961,99.7094712377,3,"[0, 1, 2]"
1141,0,normal_tightening,1,[0],True,1695,1765050,1766744,1,True,7547.674,7564.614,7547.674,7564.614,16.94,0,0,1694,True,0.01,2.01637252184e-10,0.00999999999749,0.0100000000039,100,2,"[1, 2]"
1142,5,supplementary_operation,1,[5],True,1627,1766745,1768371,1,True,7564.624,7580.884,7564.624,7580.884,16.26,0,0,1626,True,0.01,0,0.00999999999749,0.0100000000039,100,3,"[0, 1, 2]"
1143,0,normal_tightening,1,[0],True,1742,1768372,1770113,1,True,7580.894,7598.304,7580.894,7598.304,17.41,0,0,1741,True,0.01,3.86105942348e-10,0.00999999999749,0.0100000000039,100,3,"[0, 1, 2]"
1144,5,supplementary_operation,1,[5],True,1024,1770114,1771137,1,True,7598.314,7608.544,7598.314,7608.544,10.23,0,0,1023,True,0.01,0,0.00999999999749,0.0100000000039,100,3,"[0, 1, 2]"
1145,2,extra_component,1,[2],True,1655,1771138,1772792,1,True,7608.554,7625.174,7608.554,7625.174,16.62,0,0,1654,True,0.0100483675937,0.00098235047221,0.00999999999749,0.04,99.5186522262,3,"[0, 1, 2]"
1146,5,supplementary_operation,1,[5],True,1638,1772793,1774430,1,True,7625.184,7641.554,7625.184,7641.554,16.37,0,0,1637,True,0.01,0,0.00999999999749,0.0100000000039,100,3,"[0, 1, 2]"
1147,0,normal_tightening,1,[0],True,1812,1774431,1776242,1,True,7641.564,7659.744,7641.564,7659.744,18.18,0,0,1811,True,0.0100386526781,0.00102354779555,0.00999999999749,0.04,99.6149614961,2,"[1, 2]"
1148,5,supplementary_operation,1,[5],True,1672,1776243,1777914,1,True,7659.754,7676.464,7659.754,7676.464,16.71,0,0,1671,True,0.01,0,0.00999999999749,0.0100000000039,100,3,"[0, 1, 2]"
1149,0,normal_tightening,1,[0],True,1708,1777915,1779622,1,True,7676.474,7693.734,7676.474,7693.734,17.26,0,0,1707,True,0.0101113063855,0.00142758245772,0.00999999999749,0.0400000000018,98.899188876,3,"[0, 1, 2]"
1150,5,supplementary_operation,1,[5],True,1614,1779623,1781236,1,True,7693.744,7709.874,7693.744,7709.874,16.13,0,0,1613,True,0.01,0,0.00999999999749,0.0100000000039,100,2,"[1, 2]"
1151,0,normal_tightening,1,[0],True,1733,1781237,1782969,1,True,7709.884,7727.204,7709.884,7727.204,17.32,0,0,1732,True,0.01,4.03274504367e-10,0.00999999999749,0.0100000000039,100,2,"[1, 2]"
1152,5,supplementary_operation,1,[5],True,1586,1782970,1784555,1,True,7727.214,7743.064,7727.214,7743.064,15.85,0,0,1585,True,0.01,0,0.00999999999749,0.0100000000039,100,3,"[0, 1, 2]"
