protocol_version,seed,N,detector,condition,removed_episode_id,replacement_episode_id,split,episode_id,score,threshold,above_threshold
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,REMOVE_1710,1710,1987,anomaly_evaluation,220,371.780873536,39.1197038794,True
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,REMOVE_1710,1710,1987,anomaly_evaluation,393,241.263301955,39.1197038794,True
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,REMOVE_1710,1710,1987,anomaly_evaluation,58,248.25944215,39.1197038794,True
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,REMOVE_1710,1710,1987,anomaly_evaluation,291,288.114697099,39.1197038794,True
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,2015,33.9559286425,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1726,31.2866316548,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1961,35.3736050444,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1995,31.1323393355,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1736,33.5571876961,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1755,29.2726968127,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1806,32.3298043628,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1947,29.7922919397,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1988,31.8372115231,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1904,32.4326464954,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1895,31.6987244905,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1724,35.3932810062,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1987,29.8951106293,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1828,32.9213467484,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1906,28.9341294125,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1714,33.1238119911,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1991,30.0491156275,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1747,31.7764957273,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1813,31.6843860052,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1787,32.5851960123,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1997,32.9909190897,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,2004,35.100656419,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1911,32.9777922199,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1825,33.7632622972,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1854,29.7189029922,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1935,26.9017225946,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1913,29.8899992557,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1849,33.2268860727,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1897,32.5956609852,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1708,39.1197038794,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1971,32.6112773935,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1944,26.8939074411,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1745,35.980376084,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1809,31.4019934038,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1934,30.4919484966,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1875,28.5300089908,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1985,31.2186543313,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1801,32.881348566,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1917,28.9247930953,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1769,29.6938000183,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1857,32.3783408477,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1738,29.6513714606,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1734,29.525127699,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1966,30.9544379743,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1834,29.3915860965,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,2008,33.1958152449,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1831,30.0905953527,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1735,32.4191947468,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1710,12343.8282107,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1976,31.0684592639,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1837,26.6662940667,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1760,33.2829017992,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1781,29.5829809016,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1737,38.6670503662,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1728,32.5649577446,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1731,30.5588608235,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1821,29.5765741322,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1717,30.6734810428,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1711,34.8961999985,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1973,32.8684031649,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1928,26.9245166921,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1956,29.7422066259,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,2019,31.0617077188,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1797,34.5537545651,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1808,29.9876906961,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1901,38.8429372627,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1943,27.9254112196,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1715,30.4636224766,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,2006,29.8532471313,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1851,33.9339860349,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1969,30.8621007682,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1996,35.1326357763,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1952,31.5147905537,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1881,28.4416186004,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1885,32.9678700165,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1945,33.1095561241,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,2013,30.7474149729,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1926,28.3194078207,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,2021,30.8391944456,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1975,32.9355254323,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1922,33.1734506573,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1839,31.1912690801,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1763,32.1935244972,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1741,31.0717263321,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1742,36.7576556807,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1750,31.2581852752,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1893,30.4131987088,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1989,30.3322552397,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1937,30.7517171161,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1822,33.5972877267,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1743,28.1721519679,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1958,30.0507119049,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1929,32.6094613708,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1848,31.7706240737,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1800,29.7770279103,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1773,29.1571217251,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1955,34.2463898539,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1847,30.8096228297,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1804,35.2508414517,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,calibration,1861,38.4253123286,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1791,30.0929594664,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1761,31.2256184737,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1772,30.6291150693,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1942,25.4155340047,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1853,29.7810361632,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1896,35.6012428405,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1990,31.8046546034,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1946,29.2648976515,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1939,27.6091301133,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1921,30.6450139944,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1764,30.505267699,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1932,31.2307812829,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1815,31.4909143896,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1872,29.5790771581,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1883,33.3302204788,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1729,27.6702072576,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1862,30.8814104043,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1836,29.5132580812,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1860,33.6994790986,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1778,29.1596057502,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1811,32.4993134307,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1994,33.0534588301,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,2017,31.9272873228,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,2018,31.5906468728,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1752,33.9545818144,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1899,37.9199909789,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1933,32.2864781869,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1977,29.9394670658,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1919,31.8814942447,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1795,32.6070693895,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1803,28.2805966296,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,2011,32.0878722644,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1905,28.8907289802,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1774,30.4154614563,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1979,33.7173066205,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1746,32.7418805208,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1820,32.4438867283,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1856,28.6612767946,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1964,32.9744095955,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1790,29.0177541498,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,1722,39.0933064526,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,RANDOM_CONTROL,1888,1987,healthy_evaluation,2009,31.7204157942,12343.8282107,False
